X1,name,school,year,first,last,country,n,temp,first.first,first.middle,patronym,middle
2403,Stanford E. Woosley,"University of California, Santa Cruz",2006,Stanford,Woosley,us,1,NA,NA,NA,NA,NA
1528,Lois K. Miller,University of Georgia,1997,Lois,Miller,us,1,NA,NA,NA,NA,NA
85,Jack Goody,University of Cambridge,2004,Jack,Goody,us,1,NA,NA,NA,NA,NA
2338,Saul Perlmutter,"University of California, Berkeley",2002,Saul,Perlmutter,us,1,NA,NA,NA,NA,NA
2354,Heinrich Rohrer,International Business Machines Corporation,1988,Heinrich,Rohrer,us,1,NA,NA,NA,NA,NA
939,A. David Buckingham,University of Cambridge,1992,David,Buckingham,us,1,NA,NA,NA,NA,NA
46,Andrzej Tarkowski,Warsaw University,2003,Andrzej,Tarkowski,us,1,NA,NA,NA,NA,NA
667,Peter Moore,Yale University,1997,Peter,Moore,us,1,NA,NA,NA,NA,NA
1189,John Chipman,"University of Minnesota, Minneapolis",1993,John,Chipman,us,1,NA,NA,NA,NA,NA
760,David Kingsley,Stanford University,2011,David,Kingsley,us,1,NA,NA,NA,NA,NA
2156,Jorge Galan,Yale University,2012,Jorge,Galan,us,1,NA,NA,NA,NA,NA
1233,Vernon L. Smith,George Mason University,1995,Vernon,Smith,us,1,NA,NA,NA,NA,NA
1804,Hans Joachim Schellnhuber,Potsdam Institute for Climate Impact Research,2005,Hans,Schellnhuber,us,1,NA,NA,NA,NA,NA
1314,Simon Ramo,TRW Inc.,1973,Simon,Ramo,us,1,NA,NA,NA,NA,NA
2551,Robert H. Burris,University of Wisconsin–Madison,1961,Robert,Burris,us,1,NA,NA,NA,NA,NA
1169,Ken Thompson,"Bell Laboratories, Lucent Technologies",1985,Ken,Thompson,us,1,NA,NA,NA,NA,NA
1961,Yuet Wai Kan,"University of California, San Francisco",1986,Yuet,Kan,us,1,NA,NA,NA,NA,NA
885,Solomon Snyder,Johns Hopkins University,1980,Solomon,Snyder,us,1,NA,NA,NA,NA,NA
183,Donald Rubin,Harvard University,2010,Donald,Rubin,us,1,NA,NA,NA,NA,NA
1052,Teruaki Mukaiyama,Kitasato Institute,2004,Teruaki,Mukaiyama,us,1,NA,NA,NA,NA,NA
452,Edmond Fischer,University of Washington,1973,Edmond,Fischer,us,1,NA,NA,NA,NA,NA
675,Alfred Redfield,Brandeis University,1979,Alfred,Redfield,us,1,NA,NA,NA,NA,NA
2697,Lawrence Weiskrantz,University of Oxford,1987,Lawrence,Weiskrantz,us,2,NA,NA,NA,NA,NA
1266,Marvin Chodorow,Stanford University,1971,Marvin,Chodorow,us,1,NA,NA,NA,NA,NA
1863,Hugh McDevitt,Stanford University,1977,Hugh,McDevitt,us,1,NA,NA,NA,NA,NA
1456,Louise Chow,University of Alabama at Birmingham,2012,Louise,Chow,us,1,NA,NA,NA,NA,NA
997,M. Frederick Hawthorne,University of Missouri,1973,Frederick,Hawthorne,us,1,NA,NA,NA,NA,NA
2804,Larry Squire,"University of California, San Diego",1993,Larry,Squire,us,1,NA,NA,NA,NA,NA
621,Wah Chiu,Stanford University,2012,Wah,Chiu,us,1,NA,NA,NA,NA,NA
1295,Herwig Kogelnik,"Bell Laboratories, Lucent Technologies",1994,Herwig,Kogelnik,us,1,NA,NA,NA,NA,NA
1957,Rudolf Jaenisch,Massachusetts Institute of Technology,2003,Rudolf,Jaenisch,us,1,NA,NA,NA,NA,NA
1025,Richard Lerner,Scripps Research Institute,1991,Richard,Lerner,us,1,NA,NA,NA,NA,NA
1297,Edwin Lightfoot,University of Wisconsin–Madison,1995,Edwin,Lightfoot,us,1,NA,NA,NA,NA,NA
836,Per Andersen,University of Oslo,1994,Per,Andersen,us,1,NA,NA,NA,NA,NA
1431,Robert Selander,Pennsylvania State University,1982,Robert,Selander,us,1,NA,NA,NA,NA,NA
831,Keith Yamamoto,"University of California, San Francisco",1990,Keith,Yamamoto,us,1,NA,NA,NA,NA,NA
1479,Iva S. Greenwald,Columbia University,2005,Iva,Greenwald,us,1,NA,NA,NA,NA,NA
1003,Rolf Huisgen,University of Munich,1989,Rolf,Huisgen,us,1,NA,NA,NA,NA,NA
1195,Esther Duflo,Massachusetts Institute of Technology,2017,Esther,Duflo,us,1,NA,NA,NA,NA,NA
1953,Susan Band Horwitz,Albert Einstein College of Medicine,2005,Susan,Horwitz,us,1,NA,NA,NA,NA,NA
285,Dale Van Harlingen,University of Illinois at Urbana–Champaign,2003,Dale,Harlingen,us,2,NA,NA,NA,NA,NA
1999,Stanley B. Prusiner,"University of California, San Francisco",1992,Stanley,Prusiner,us,1,NA,NA,NA,NA,NA
1925,Riccardo Dalla-Favera,Columbia University,2015,Riccardo,Dalla-Favera,us,1,NA,NA,NA,NA,NA
1324,Howard A. Stone,Princeton University,2014,Howard,Stone,us,1,NA,NA,NA,NA,NA
1118,Kurt Wüthrich,Scripps Research Institute,1992,Kurt,Wüthrich,us,1,NA,NA,NA,NA,NA
2666,Richard Nisbett,University of Michigan,2002,Richard,Nisbett,us,1,NA,NA,NA,NA,NA
2090,Se-Jin Lee,Johns Hopkins University,2012,Se-Jin,Lee,us,1,NA,NA,NA,NA,NA
888,Charles Stevens,Salk Institute for Biological Studies,1982,Charles,Stevens,us,1,NA,NA,NA,NA,NA
2075,Jan-Ake Gustafsson,Karolinska Institute,2002,Jan-Ake,Gustafsson,us,1,NA,NA,NA,NA,NA
1301,Kenneth McKay,AT&T Corporation,1976,Kenneth,McKay,us,1,NA,NA,NA,NA,NA
2323,Anthony James Leggett,University of Illinois at Urbana–Champaign,1997,Anthony,Leggett,us,1,NA,NA,NA,NA,NA
407,Philip Beachy,Johns Hopkins University,2002,Philip,Beachy,us,1,NA,NA,NA,NA,NA
143,Peter Bickel,"University of California, Berkeley",1986,Peter,Bickel,us,1,NA,NA,NA,NA,NA
1014,Jerome Karle,Naval Research Laboratory,1976,Jerome,Karle,us,1,NA,NA,NA,NA,NA
1963,Kenneth Kinzler,Johns Hopkins University,2016,Kenneth,Kinzler,us,1,NA,NA,NA,NA,NA
1851,Leroy Hood,Institute for Systems Biology,1982,Leroy,Hood,us,1,NA,NA,NA,NA,NA
1,Leif Andersson,Uppsala University,2012,Leif,Andersson,us,1,NA,NA,NA,NA,NA
1638,David M. Raup,University of Chicago,1979,David,Raup,us,1,NA,NA,NA,NA,NA
2685,Patrick Suppes,Stanford University,1978,Patrick,Suppes,us,1,NA,NA,NA,NA,NA
1302,Carver Mead,California Institute of Technology,1989,Carver,Mead,us,1,NA,NA,NA,NA,NA
863,Liqun Luo,Stanford University,2012,Liqun,Luo,us,1,NA,NA,NA,NA,NA
1360,Estella Leopold,University of Washington,1974,Estella,Leopold,us,1,NA,NA,NA,NA,NA
2099,Andrew Marks,Columbia University,2005,Andrew,Marks,us,1,NA,NA,NA,NA,NA
1844,Ronald Germain,NIH,2016,Ronald,Germain,us,1,NA,NA,NA,NA,NA
2112,Stanley Prusiner,UC San Francisco,1992,Stanley,Prusiner,us,1,NA,NA,NA,NA,NA
27,John Hildebrand,University of Arizona,2007,John,Hildebrand,us,1,NA,NA,NA,NA,NA
2711,James Fearon,Stanford University,2012,James,Fearon,us,1,NA,NA,NA,NA,NA
243,Leonid Keldysh,Russian Academy of Sciences,1995,Leonid,Keldysh,us,1,NA,NA,NA,NA,NA
1194,Robert F. Engle,New York University,2005,Robert,Engle,us,1,NA,NA,NA,NA,NA
2353,R. G. Hamish Robertson,University of Washington,2004,Hamish,Robertson,us,1,NA,NA,NA,NA,NA
273,Charles Slichter,University of Illinois at Urbana–Champaign,1967,Charles,Slichter,us,2,NA,NA,NA,NA,NA
741,Walter Gehring,University of Basel,1986,Walter,Gehring,us,1,NA,NA,NA,NA,NA
2463,George Somero,Stanford University,1988,George,Somero,us,1,NA,NA,NA,NA,NA
1072,Julius Rebek,Scripps Research Institute,1994,Julius,Rebek,us,1,NA,NA,NA,NA,NA
284,David Turnbull,Harvard University,1968,David,Turnbull,us,1,NA,NA,NA,NA,NA
1085,Harold Scheraga,Cornell University,1966,Harold,Scheraga,us,1,NA,NA,NA,NA,NA
113,Leopold Pospisil,Yale University,1984,Leopold,Pospisil,us,1,NA,NA,NA,NA,NA
2119,Rudi Schmid,"University of California, San Francisco",1974,Rudi,Schmid,us,1,NA,NA,NA,NA,NA
153,Richard Durrett,Duke University,2007,Richard,Durrett,us,1,NA,NA,NA,NA,NA
2364,Melvin Schwartz,Columbia University,1975,Melvin,Schwartz,us,1,NA,NA,NA,NA,NA
1097,Andrew Streitwieser,"University of California, Berkeley",1969,Andrew,Streitwieser,us,1,NA,NA,NA,NA,NA
2633,Morris Halle,Massachusetts Institute of Technology,1988,Morris,Halle,us,1,NA,NA,NA,NA,NA
2063,Akira Endo,"Biopharm Research Laboratories, Inc.",2011,Akira,Endo,us,1,NA,NA,NA,NA,NA
2191,Peter Palese,Mount Sinai School of Medicine,2000,Peter,Palese,us,1,NA,NA,NA,NA,NA
2034,Sherman Weissman,Yale University,1983,Sherman,Weissman,us,1,NA,NA,NA,NA,NA
1747,Sean Solomon,Carnegie Institution of Washington,2000,Sean,Solomon,us,1,NA,NA,NA,NA,NA
2737,Samuel H. Preston,University of Pennsylvania,1987,Samuel,Preston,us,1,NA,NA,NA,NA,NA
1549,Margarita Salas,"Consejo Superior de Investigaciones Cientificas (CSIC), Spain",2007,Margarita,Salas,us,1,NA,NA,NA,NA,NA
2483,Eric Conn,"University of California, Davis",1988,Eric,Conn,us,1,NA,NA,NA,NA,NA
2181,John Mekalanos,Harvard University,1998,John,Mekalanos,us,1,NA,NA,NA,NA,NA
1515,Edward B. Lewis,California Institute of Technology,1968,Edward,Lewis,us,1,NA,NA,NA,NA,NA
49,Robert Wasserman,Cornell University,1980,Robert,Wasserman,us,1,NA,NA,NA,NA,NA
1418,Michael Lynch,Indiana University,2009,Michael,Lynch,us,1,NA,NA,NA,NA,NA
1986,Donald Metcalf,University of Melbourne,1987,Donald,Metcalf,us,1,NA,NA,NA,NA,NA
227,Zachary Fisk,"University of California, Davis",1996,Zachary,Fisk,us,1,NA,NA,NA,NA,NA
1511,Mitzi Kuroda,Harvard University,2013,Mitzi,Kuroda,us,1,NA,NA,NA,NA,NA
2499,Susan Golden,"University of California, San Diego",2010,Susan,Golden,us,1,NA,NA,NA,NA,NA
2038,Owen Witte,"University of California, Los Angeles",1997,Owen,Witte,us,1,NA,NA,NA,NA,NA
2255,Albert Crewe,University of Chicago,1972,Albert,Crewe,us,1,NA,NA,NA,NA,NA
1745,Gerald Schubert,"University of California, Los Angeles",2002,Gerald,Schubert,us,1,NA,NA,NA,NA,NA
2016,Takashi Sugimura,"National Cancer Center, Japan",1982,Takashi,Sugimura,us,1,NA,NA,NA,NA,NA
2506,Shirley Jeffrey,Commonwealth Scientific and Industrial Research Organisation,2000,Shirley,Jeffrey,us,1,NA,NA,NA,NA,NA
1463,Jay Dunlap,Dartmouth College,2009,Jay,Dunlap,us,1,NA,NA,NA,NA,NA
583,Susan S. Taylor,"University of California, San Diego",1996,Susan,Taylor,us,1,NA,NA,NA,NA,NA
1838,Herman Eisen,Massachusetts Institute of Technology,1969,Herman,Eisen,us,1,NA,NA,NA,NA,NA
2646,William Labov,University of Pennsylvania,1993,William,Labov,us,1,NA,NA,NA,NA,NA
841,Frank Brink,Rockefeller University,1959,Frank,Brink,us,1,NA,NA,NA,NA,NA
2566,Bryan Harrison,Scottish Crop Research Institute,1998,Bryan,Harrison,us,1,NA,NA,NA,NA,NA
1323,Guyford Stever,Independent Consultant,1973,Guyford,Stever,us,1,NA,NA,NA,NA,NA
933,Steven Boxer,Stanford University,2008,Steven,Boxer,us,1,NA,NA,NA,NA,NA
834,Wolfhard Almers,Oregon Health & Science University,2006,Wolfhard,Almers,us,1,NA,NA,NA,NA,NA
491,Jeremy Knowles,Harvard University,1988,Jeremy,Knowles,us,1,NA,NA,NA,NA,NA
1480,Shiv Grewal,NIH,2014,Shiv,Grewal,us,1,NA,NA,NA,NA,NA
1651,Lynn Sykes,Columbia University,1978,Lynn,Sykes,us,1,NA,NA,NA,NA,NA
1337,William Chameides,Environmental Defense,1998,William,Chameides,us,1,NA,NA,NA,NA,NA
1568,James D. Watson,Cold Spring Harbor Laboratory,1962,James,Watson,us,1,NA,NA,NA,NA,NA
808,Randy Schekman,UC Berkeley,1992,Randy,Schekman,us,1,NA,NA,NA,NA,NA
1351,Edward D. Goldberg,"University of California, San Diego",1980,Edward,Goldberg,us,1,NA,NA,NA,NA,NA
1150,Butler Lampson,Microsoft,2005,Butler,Lampson,us,1,NA,NA,NA,NA,NA
1894,Jon van Rood,Europdonor Foundation,1993,Jon,Rood,us,1,NA,NA,NA,NA,NA
2435,Clara Franzini-Armstrong,University of Pennsylvania,1995,Clara,Franzini-Armstrong,us,1,NA,NA,NA,NA,NA
1476,Susan Gottesman,National Institutes of Health,1998,Susan,Gottesman,us,1,NA,NA,NA,NA,NA
241,John Joannopoulos,Massachusetts Institute of Technology,2009,John,Joannopoulos,us,1,NA,NA,NA,NA,NA
2484,Daniel J. Cosgrove,Pennsylvania State University,2005,Daniel,Cosgrove,us,1,NA,NA,NA,NA,NA
1765,Ronald Woodman,Instituto Geofisico del Peru,2007,Ronald,Woodman,us,1,NA,NA,NA,NA,NA
2736,Alejandro Portes,Princeton University,2000,Alejandro,Portes,us,1,NA,NA,NA,NA,NA
334,Barbara Jacak,"State University of New York, Stony Brook",2009,Barbara,Jacak,us,2,NA,NA,NA,NA,NA
2132,Stephen G. Young,UCLA,2016,Stephen,Young,us,1,NA,NA,NA,NA,NA
764,Philip Leder,Harvard University,1979,Philip,Leder,us,1,NA,NA,NA,NA,NA
2461,Charles Sawyers,"University of California, Los Angeles",1980,Charles,Sawyers,us,2,NA,NA,NA,NA,NA
1346,Michael Elliott,IACR-Rothamsted,1996,Michael,Elliott,us,1,NA,NA,NA,NA,NA
1558,Allan C. Spradling,Carnegie Institution of Washington,1989,Allan,Spradling,us,1,NA,NA,NA,NA,NA
302,Adam Burrows,Princeton University,2015,Adam,Burrows,us,1,NA,NA,NA,NA,NA
2158,Donald Ganem,"University of California, San Francisco",2010,Donald,Ganem,us,1,NA,NA,NA,NA,NA
1858,Dan Littman,New York University,2004,Dan,Littman,us,1,NA,NA,NA,NA,NA
1627,Arthur Lachenbruch,U.S. Geological Survey,1975,Arthur,Lachenbruch,us,1,NA,NA,NA,NA,NA
2627,Lila Gleitman,University of Pennsylvania,2000,Lila,Gleitman,us,1,NA,NA,NA,NA,NA
2785,Nancy Kopell,Boston University,1996,Nancy,Kopell,us,1,NA,NA,NA,NA,NA
814,Kai Simons,Max Planck Institute for Molecular Cell Biology and Genetics,1997,Kai,Simons,us,1,NA,NA,NA,NA,NA
1398,May Berenbaum,University of Illinois at Urbana–Champaign,1994,May,Berenbaum,us,1,NA,NA,NA,NA,NA
1135,Cynthia Dwork,Microsoft Research,2014,Cynthia,Dwork,us,1,NA,NA,NA,NA,NA
1660,David Walker,Columbia University,1999,David,Walker,us,1,NA,NA,NA,NA,NA
2301,Gary Horowitz,"University of California, Santa Barbara",2010,Gary,Horowitz,us,1,NA,NA,NA,NA,NA
629,Richard Dickerson,"University of California, Los Angeles",1985,Richard,Dickerson,us,1,NA,NA,NA,NA,NA
2589,James Van Etten,University of Nebraska-Lincoln,2003,James,Etten,us,1,NA,NA,NA,NA,NA
792,Robert P. Perry,Fox Chase Cancer Center,1977,Robert,Perry,us,1,NA,NA,NA,NA,NA
477,Arthur Horwich,Yale University,2003,Arthur,Horwich,us,1,NA,NA,NA,NA,NA
473,George Hess,Cornell University,1987,George,Hess,us,1,NA,NA,NA,NA,NA
1340,Gretchen Daily,Stanford University,2005,Gretchen,Daily,us,1,NA,NA,NA,NA,NA
