Names from Northumberland and Durham, 1530-1830.
Created by Douglas Galbi
For source and data description, see
http://www.galbithink.org/names/engb1800.htm

"rn","placeid","year","gname-r","gname","sex"
19526,"HEI",1750,"Hannah","Hannah",1
19527,"HEI",1750,"Thomas?","Thomas?",2
19527,"HEI",1750,"Barbara","Barbara",1
19528,"HEI",1750,"Christopher","Christop",2
19528,"HEI",1750,"Eleanor","Ellen",1
19529,"HEI",1750,"Robert","Robert",2
19529,"HEI",1750,"Elizabeth","Elizabet",1
19530,"HEI",1750,"George","George",2
19530,"HEI",1750,"Margaret","Margaret",1
19531,"HEI",1751,"William","William",2
19531,"HEI",1751,"Elizabeth","Elizabet",1
19532,"HEI",1751,"Abraham","Abraham",2
19532,"HEI",1751,"Jennet","Jane",1
19533,"HEI",1751,"Thomas","Thomas",2
19533,"HEI",1751,"Isabella","Isabella",1
19534,"HEI",1751,"John","John",2
19534,"HEI",1751,"Elizabeth","Elizabet",1
19535,"HEI",1751,"John","John",2
19535,"HEI",1751,"Ann","Ann",1
19536,"HEI",1751,"George","George",2
19536,"HEI",1751,"Jane","Jane",1
19537,"HEI",1751,"John","John",2
19537,"HEI",1751,"Ann","Ann",1
19538,"HEI",1751,"John","John",2
19538,"HEI",1751,"Thomasin","Thomasin",1
19539,"HEI",1751,"Robert","Robert",2
19539,"HEI",1751,"Eleanor","Ellen",1
19545,"HEI",1752,"Samuel","Samuel",2
19545,"HEI",1752,"Cicely","Cecilia",1
19546,"HEI",1753,"Edward","Edward",2
19546,"HEI",1753,"Mary","Mary",1
19547,"HEI",1753,"Matthew","Matthew",2
19547,"HEI",1753,"Alice","Alice",1
19548,"HEI",1753,"Richard","Richard",2
19548,"HEI",1753,"Elizabeth","Elizabet",1
19549,"HEI",1753,"Moses","Moses",2
19549,"HEI",1753,"Mary","Mary",1
19550,"HEI",1753,"George","George",2
19550,"HEI",1753,"Hannah","Hannah",1
19551,"HEI",1754,"George","George",2
19551,"HEI",1754,"Ann","Ann",1
19552,"HEI",1754,"Michael","Michael",2
19552,"HEI",1754,"Mary","Mary",1
19553,"HEI",1754,"Robert","Robert",2
19553,"HEI",1754,"Joyce","Joyce",1
19554,"HEI",1755,"Ralph","Ralph",2
19554,"HEI",1755,"Dorothy","Dorothy",1
19555,"HEI",1755,"William","William",2
19555,"HEI",1755,"Jane","Jane",1
19556,"HEI",1755,"Bartholemew","Bartholo",2
19556,"HEI",1755,"Hannah","Hannah",1
19557,"HEI",1755,"Francis","Francis",2
19557,"HEI",1755,"Elizabeth","Elizabet",1
19558,"HEI",1755,"John","John",2
19558,"HEI",1755,"Elizabeth","Elizabet",1
19559,"HEI",1755,"Peter","Peter",2
19559,"HEI",1755,"Elizabeth","Elizabet",1
19560,"HEI",1755,"Cornelius","Corneliu",2
19560,"HEI",1755,"Jane","Jane",1
19561,"HEI",1755,"John","John",2
19561,"HEI",1755,"Elizabeth","Elizabet",1
19562,"HEI",1755,"William","William",2
19562,"HEI",1755,"Mary","Mary",1
19563,"HEI",1755,"Robert","Robert",2
19563,"HEI",1755,"Margaret","Margaret",1
19564,"HEI",1755,"Joseph","Joseph",2
19564,"HEI",1755,"Ann","Ann",1
19565,"HEI",1755,"James","James",2
19565,"HEI",1755,"Jane","Jane",1
19566,"HEI",1755,"Robert","Robert",2
19566,"HEI",1755,"Sarah","Sarah",1
19567,"HEI",1756,"Walter","Walter",2
19567,"HEI",1756,"Elizabeth","Elizabet",1
19568,"HEI",1756,"Cuthbert","Cuthbert",2
19568,"HEI",1756,"Ann","Ann",1
19569,"HEI",1756,"George","George",2
19569,"HEI",1756,"Ann","Ann",1
19570,"HEI",1756,"Stephen","Stephen",2
19570,"HEI",1756,"Alice","Alice",1
19571,"HEI",1756,"George","George",2
19571,"HEI",1756,"Ann","Ann",1
19572,"HEI",1756,"Routlidge","Routlidg",2
19572,"HEI",1756,"Catherine","Catherin",1
19573,"HEI",1756,"George","George",2
19573,"HEI",1756,"Mary","Mary",1
19574,"HEI",1756,"Michael","Michael",2
19574,"HEI",1756,"Ann","Ann",1
19575,"HEI",1756,"William","William",2
19575,"HEI",1756,"Elizabeth","Elizabet",1
19576,"HEI",1757,"Thomas","Thomas",2
19576,"HEI",1757,"Eleanor","Ellen",1
19577,"HEI",1757,"William","William",2
19577,"HEI",1757,"Eleanor","Ellen",1
19578,"HEI",1757,"Jacob","Jacob",2
19578,"HEI",1757,"Elizabeth","Elizabet",1
19579,"HEI",1757,"Joseph","Joseph",2
19579,"HEI",1757,"Ann","Ann",1
19580,"HEI",1757,"William","William",2
19580,"HEI",1757,"Elizabeth","Elizabet",1
19581,"HEI",1757,"William","William",2
19581,"HEI",1757,"Jane","Jane",1
19582,"HEI",1757,"Thomas","Thomas",2
19582,"HEI",1757,"Ann","Ann",1
19583,"HEI",1757,"Cuthbert","Cuthbert",2
19583,"HEI",1757,"Elizabeth","Elizabet",1
19584,"HEI",1757,"Francis","Francis",2
19584,"HEI",1757,"Eleanor","Ellen",1
19585,"HEI",1757,"Joseph","Joseph",2
19585,"HEI",1757,"Margaret","Margaret",1
19586,"HEI",1757,"John","John",2
19586,"HEI",1757,"Ann","Ann",1
19587,"HEI",1758,"George","George",2
19587,"HEI",1758,"Ann","Ann",1
19588,"HEI",1758,"Luke","Luke",2
19588,"HEI",1758,"Lidia","Lidia",1
19589,"HEI",1758,"James","James",2
19589,"HEI",1758,"Margaret","Margaret",1
19590,"HEI",1758,"Cornelius","Corneliu",2
19590,"HEI",1758,"Alice","Alice",1
19591,"HEI",1758,"John","John",2
19591,"HEI",1758,"Jane","Jane",1
19592,"HEI",1758,"Thomas","Thomas",2
19592,"HEI",1758,"Margaret","Margaret",1
19593,"HEI",1758,"John","John",2
19593,"HEI",1758,"Mary","Mary",1
19594,"HEI",1758,"John","John",2
19594,"HEI",1758,"Mary","Mary",1
19595,"HEI",1758,"John","John",2
19595,"HEI",1758,"Margaret","Margaret",1
19596,"HEI",1759,"William","William",2
19596,"HEI",1759,"Mary","Mary",1
19597,"HEI",1759,"William","William",2
19597,"HEI",1759,"Jane","Jane",1
19598,"HEI",1759,"William","William",2
19598,"HEI",1759,"Isabella","Isabella",1
19599,"HEI",1759,"George","George",2
19599,"HEI",1759,"Frances","Frances",1
19600,"HEI",1759,"Christopher","Christop",2
19600,"HEI",1759,"Mary","Mary",1
19601,"HEI",1759,"William","William",2
19601,"HEI",1759,"Ann","Ann",1
19602,"HEI",1759,"Thomas","Thomas",2
19602,"HEI",1759,"Ruth","Ruth",1
19603,"HEI",1759,"Thomas","Thomas",2
19603,"HEI",1759,"Mary","Mary",1
19604,"HEI",1760,"John","John",2
19604,"HEI",1760,"Ann","Ann",1
19605,"HEI",1760,"Thomas","Thomas",2
19605,"HEI",1760,"Honour","Honora",1
19606,"HEI",1760,"Robert","Robert",2
19606,"HEI",1760,"Mary","Mary",1
19607,"HEI",1760,"Richard","Richard",2
19607,"HEI",1760,"Margret","Margaret",1
19608,"HEI",1760,"Michael","Michael",2
19608,"HEI",1760,"Mirell","Mary",1
19609,"HEI",1761,"Thomas","Thomas",2
19609,"HEI",1761,"Margret","Margaret",1
19610,"HEI",1761,"Paul","Paul",2
19610,"HEI",1761,"Grace","Grace",1
19611,"HEI",1761,"John","John",2
19611,"HEI",1761,"Mary","Mary",1
19612,"HEI",1761,"George","George",2
19612,"HEI",1761,"Jane","Jane",1
19613,"HEI",1761,"Thomas","Thomas",2
19613,"HEI",1761,"Margaret","Margaret",1
19614,"HEI",1761,"Thomas","Thomas",2
19614,"HEI",1761,"Margret","Margaret",1
19615,"HEI",1761,"Robert","Robert",2
19615,"HEI",1761,"Elizabeth","Elizabet",1
19616,"HEI",1761,"Thomas","Thomas",2
19616,"HEI",1761,"Ann","Ann",1
19617,"HEI",1761,"John","John",2
19617,"HEI",1761,"Ann","Ann",1
19618,"HEI",1761,"James","James",2
19618,"HEI",1761,"Elizabeth","Elizabet",1
19619,"HEI",1762,"John","John",2
19619,"HEI",1762,"Margaret","Margaret",1
19620,"HEI",1762,"Thomas","Thomas",2
19620,"HEI",1762,"Mary","Mary",1
19621,"HEI",1762,"Thomas","Thomas",2
19621,"HEI",1762,"Ann","Ann",1
19622,"HEI",1762,"David","David",2
19622,"HEI",1762,"Mary","Mary",1
19623,"HEI",1762,"George","George",2
19623,"HEI",1762,"Jane","Jane",1
19624,"HEI",1762,"Robert","Robert",2
19624,"HEI",1762,"Margery","Margaret",1
19625,"HEI",1763,"Ralph","Ralph",2
19625,"HEI",1763,"Mary","Mary",1
19626,"HEI",1763,"Robert","Robert",2
19626,"HEI",1763,"Margaret","Margaret",1
19627,"HEI",1763,"Robert","Robert",2
19627,"HEI",1763,"Alice","Alice",1
19628,"HEI",1763,"George","George",2
19628,"HEI",1763,"Elizabeth","Elizabet",1
19629,"HEI",1763,"John","John",2
19629,"HEI",1763,"Ann","Ann",1
19630,"HEI",1763,"Richard","Richard",2
19630,"HEI",1763,"Mary","Mary",1
19631,"HEI",1763,"John","John",2
19631,"HEI",1763,"Ann","Ann",1
19632,"HEI",1764,"Richard","Richard",2
19632,"HEI",1764,"Margret","Margaret",1
19633,"HEI",1764,"Thomas","Thomas",2
19633,"HEI",1764,"Jane","Jane",1
19634,"HEI",1764,"John","John",2
19634,"HEI",1764,"Dorothy","Dorothy",1
19635,"HEI",1764,"John","John",2
19635,"HEI",1764,"Mary","Mary",1
19636,"HEI",1764,"John","John",2
19636,"HEI",1764,"Ann","Ann",1
19637,"HEI",1764,"Richard","Richard",2
19637,"HEI",1764,"Catherine","Catherin",1
19638,"HEI",1765,"John","John",2
19638,"HEI",1765,"Alice","Alice",1
19639,"HEI",1765,"John","John",2
19639,"HEI",1765,"Margery","Margaret",1
19640,"HEI",1765,"Thomas","Thomas",2
19640,"HEI",1765,"Jane","Jane",1
19641,"HEI",1765,"John","John",2
19641,"HEI",1765,"Ann","Ann",1
19642,"HEI",1765,"Alexander","Alexande",2
19642,"HEI",1765,"Barbara","Barbara",1
19643,"HEI",1765,"James","James",2
19643,"HEI",1765,"Eleanor","Ellen",1
19644,"HEI",1765,"George","George",2
19644,"HEI",1765,"Alice","Alice",1
19645,"HEI",1765,"William","William",2
19645,"HEI",1765,"Esther","Esther",1
19646,"HEI",1765,"John","John",2
19646,"HEI",1765,"Mary","Mary",1
19647,"HEI",1765,"Thomas","Thomas",2
19647,"HEI",1765,"Dorothy","Dorothy",1
19648,"HEI",1765,"John","John",2
19648,"HEI",1765,"Tamar","Tamar",1
19649,"HEI",1765,"Robert","Robert",2
19649,"HEI",1765,"Ann","Ann",1
19650,"HEI",1765,"Thomas","Thomas",2
19650,"HEI",1765,"Dorothy","Dorothy",1
19651,"HEI",1766,"William","William",2
19651,"HEI",1766,"Ann","Ann",1
19652,"HEI",1766,"James","James",2
19652,"HEI",1766,"Ann","Ann",1
19653,"HEI",1766,"Francis","Francis",2
19653,"HEI",1766,"Jane","Jane",1
19654,"HEI",1766,"Robert","Robert",2
19654,"HEI",1766,"Racheal","Rachel",1
19655,"HEI",1766,"John","John",2
19655,"HEI",1766,"Catherine","Catherin",1
19656,"HEI",1766,"Simon","Simon",2
19656,"HEI",1766,"Jane","Jane",1
19657,"HEI",1767,"John","John",2
19657,"HEI",1767,"Margaret","Margaret",1
19658,"HEI",1767,"John","John",2
19658,"HEI",1767,"Mary","Mary",1
19659,"HEI",1767,"William","William",2
19659,"HEI",1767,"Mary","Mary",1
19660,"HEI",1767,"Thomas","Thomas",2
19660,"HEI",1767,"Mary","Mary",1
19661,"HEI",1767,"David","David",2
19661,"HEI",1767,"Barbara","Barbara",1
19662,"HEI",1767,"John","John",2
19662,"HEI",1767,"Mary","Mary",1
19663,"HEI",1767,"John","John",2
19663,"HEI",1767,"Elizabeth","Elizabet",1
19664,"HEI",1768,"Richard","Richard",2
19664,"HEI",1768,"Grace","Grace",1
19665,"HEI",1768,"George","George",2
19665,"HEI",1768,"Mary","Mary",1
19666,"HEI",1768,"John","John",2
19666,"HEI",1768,"Mary","Mary",1
19667,"HEI",1768,"William","William",2
19667,"HEI",1768,"Elizabeth","Elizabet",1
19668,"HEI",1768,"William","William",2
19668,"HEI",1768,"Elizabeth","Elizabet",1
19669,"HEI",1768,"William","William",2
19669,"HEI",1768,"Elizabeth","Elizabet",1
19670,"HEI",1768,"William","William",2
19670,"HEI",1768,"Dorothy","Dorothy",1
19671,"HEI",1768,"Walter","Walter",2
19671,"HEI",1768,"Mary","Mary",1
19672,"HEI",1768,"George","George",2
19672,"HEI",1768,"Mary","Mary",1
19673,"HEI",1768,"George","George",2
19673,"HEI",1768,"Jain","Jane",1
19674,"HEI",1768,"George","George",2
19674,"HEI",1768,"Eleanor","Ellen",1
19675,"HEI",1768,"John","John",2
19675,"HEI",1768,"Elizabeth","Elizabet",1
19676,"HEI",1768,"Robert","Robert",2
19676,"HEI",1768,"Ann","Ann",1
19677,"HEI",1768,"Jonathan","John",2
19677,"HEI",1768,"Elizabeth","Elizabet",1
19678,"HEI",1769,"William","William",2
19678,"HEI",1769,"Mary","Mary",1
19679,"HEI",1769,"John","John",2
19679,"HEI",1769,"Mary","Mary",1
19680,"HEI",1769,"George","George",2
19680,"HEI",1769,"Jain","Jane",1
19681,"HEI",1769,"John","John",2
19681,"HEI",1769,"Mary","Mary",1
19682,"HEI",1769,"William","William",2
19682,"HEI",1769,"Mary","Mary",1
19683,"HEI",1769,"Ferdinand","Ferdinan",2
19683,"HEI",1769,"Elizabeth","Elizabet",1
19684,"HEI",1769,"David","David",2
19684,"HEI",1769,"Eleanor","Ellen",1
19685,"HEI",1769,"Crozier","Crozier",2
19685,"HEI",1769,"Jane","Jane",1
19686,"HEI",1769,"Morley","Morley",2
19686,"HEI",1769,"Catherine","Catherin",1
19687,"HEI",1769,"Stephen","Stephen",2
19687,"HEI",1769,"Jane","Jane",1
19688,"HEI",1770,"John","John",2
19688,"HEI",1770,"Mary","Mary",1
19689,"HEI",1770,"George","George",2
19689,"HEI",1770,"Mary","Mary",1
19690,"HEI",1770,"Joseph","Joseph",2
19690,"HEI",1770,"Eleanor","Ellen",1
19691,"HEI",1770,"William","William",2
19691,"HEI",1770,"Dorothy","Dorothy",1
19692,"HEI",1770,"William","William",2
19692,"HEI",1770,"Alice","Alice",1
19693,"HEI",1770,"William","William",2
19693,"HEI",1770,"Elizabeth","Elizabet",1
19694,"HEI",1770,"John","John",2
19694,"HEI",1770,"Grace","Grace",1
19695,"HEI",1770,"Robert","Robert",2
19695,"HEI",1770,"Mary","Mary",1
19696,"HEI",1771,"Thomas","Thomas",2
19696,"HEI",1771,"Elizabeth","Elizabet",1
19697,"HEI",1771,"John","John",2
19697,"HEI",1771,"Ann","Ann",1
19698,"HEI",1771,"Thomas","Thomas",2
19698,"HEI",1771,"Isabel","Isabella",1
19699,"HEI",1771,"George","George",2
19699,"HEI",1771,"Frances","Frances",1
19700,"HEI",1771,"John","John",2
19700,"HEI",1771,"Elizabeth","Elizabet",1
19701,"HEI",1772,"Thomas","Thomas",2
19701,"HEI",1772,"Ann","Ann",1
19702,"HEI",1772,"John","John",2
19702,"HEI",1772,"Mary","Mary",1
19703,"HEI",1772,"Thomas","Thomas",2
19703,"HEI",1772,"Martha","Martha",1
19704,"HEI",1772,"Christopher","Christop",2
19704,"HEI",1772,"Ann","Ann",1
19705,"HEI",1772,"Robert","Robert",2
19705,"HEI",1772,"Ann","Ann",1
19706,"HEI",1772,"John","John",2
19706,"HEI",1772,"Hannah","Hannah",1
19707,"HEI",1772,"Christopher","Christop",2
19707,"HEI",1772,"Elizabeth","Elizabet",1
19708,"HEI",1772,"George","George",2
19708,"HEI",1772,"Ann","Ann",1
19709,"HEI",1772,"Jonathan","John",2
19709,"HEI",1772,"Mary","Mary",1
19710,"HEI",1773,"Edward","Edward",2
19710,"HEI",1773,"Ann","Ann",1
19711,"HEI",1773,"Robert","Robert",2
19711,"HEI",1773,"Elizabeth","Elizabet",1
19712,"HEI",1773,"John","John",2
19712,"HEI",1773,"Ann","Ann",1
19713,"HEI",1773,"William","William",2
19713,"HEI",1773,"Margaret","Margaret",1
19714,"HEI",1774,"William","William",2
19714,"HEI",1774,"Frances","Frances",1
19715,"HEI",1774,"William","William",2
19715,"HEI",1774,"Esther","Esther",1
19716,"HEI",1774,"John","John",2
19716,"HEI",1774,"Ann","Ann",1
19717,"HEI",1774,"William","William",2
19717,"HEI",1774,"Ann","Ann",1
19718,"HEI",1774,"John","John",2
19718,"HEI",1774,"Dorothy","Dorothy",1
19719,"HEI",1774,"Richard","Richard",2
19719,"HEI",1774,"Elizabeth","Elizabet",1
19720,"HEI",1774,"John","John",2
19720,"HEI",1774,"Mary","Mary",1
19721,"HEI",1774,"Thomas","Thomas",2
19721,"HEI",1774,"Elizabeth","Elizabet",1
19722,"HEI",1774,"Robert","Robert",2
19722,"HEI",1774,"Ann","Ann",1
19723,"HEI",1775,"Ralph","Ralph",2
19723,"HEI",1775,"Elizabeth","Elizabet",1
19724,"HEI",1775,"Francis","Francis",2
19724,"HEI",1775,"Hannah","Hannah",1
19725,"HEI",1775,"George","George",2
19725,"HEI",1775,"Elizabeth","Elizabet",1
19726,"HEI",1775,"William","William",2
19726,"HEI",1775,"Eleanor","Ellen",1
19727,"HEI",1775,"Robert","Robert",2
19727,"HEI",1775,"Ann","Ann",1
19728,"HEI",1775,"Edward","Edward",2
19728,"HEI",1775,"Isabella","Isabella",1
19729,"HEI",1775,"George","George",2
19729,"HEI",1775,"Ann","Ann",1
19730,"HEI",1775,"David","David",2
19730,"HEI",1775,"Esther","Esther",1
19731,"HEI",1775,"John","John",2
19731,"HEI",1775,"Elizabeth","Elizabet",1
19732,"HEI",1776,"Stephen","Stephen",2
19732,"HEI",1776,"Ann","Ann",1
19733,"HEI",1776,"William","William",2
19733,"HEI",1776,"Elizabeth","Elizabet",1
19734,"HEI",1776,"John","John",2
19734,"HEI",1776,"Hannah","Hannah",1
19735,"HEI",1776,"Robert","Robert",2
19735,"HEI",1776,"Mary","Mary",1
19736,"HEI",1776,"Robert","Robert",2
19736,"HEI",1776,"Ruth","Ruth",1
19737,"HEI",1776,"Ralph","Ralph",2
19737,"HEI",1776,"Mary","Mary",1
19738,"HEI",1776,"Cuthbert","Cuthbert",2
19738,"HEI",1776,"Isabel","Isabella",1
19739,"HEI",1776,"John","John",2
19739,"HEI",1776,"Dorothy","Dorothy",1
19740,"HEI",1776,"William","William",2
19740,"HEI",1776,"Margaret","Margaret",1
19741,"HEI",1777,"William","William",2
19741,"HEI",1777,"Dorothy","Dorothy",1
19742,"HEI",1777,"Thomas","Thomas",2
19742,"HEI",1777,"Grace","Grace",1
19743,"HEI",1777,"John","John",2
19743,"HEI",1777,"Ann","Ann",1
19744,"HEI",1777,"John","John",2
19744,"HEI",1777,"Elizabeth","Elizabet",1
19745,"HEI",1777,"John","John",2
19745,"HEI",1777,"Martha","Martha",1
19746,"HEI",1777,"Ralph","Ralph",2
19746,"HEI",1777,"Mary","Mary",1
19747,"HEI",1778,"Cornelius","Corneliu",2
19747,"HEI",1778,"Jane","Jane",1
19748,"HEI",1778,"George","George",2
19748,"HEI",1778,"Ann","Ann",1
19749,"HEI",1778,"William","William",2
19749,"HEI",1778,"Mary","Mary",1
19750,"HEI",1778,"Anthony","Anthony",2
19750,"HEI",1778,"Jane","Jane",1
19751,"HEI",1778,"George","George",2
19751,"HEI",1778,"Elizabeth","Elizabet",1
19752,"HEI",1778,"Robert","Robert",2
19752,"HEI",1778,"Eleanor","Ellen",1
19753,"HEI",1778,"Robert","Robert",2
19753,"HEI",1778,"Esthy","Esthy",1
19754,"HEI",1779,"John","John",2
19754,"HEI",1779,"Mary","Mary",1
19755,"HEI",1779,"John","John",2
19755,"HEI",1779,"Mary","Mary",1
19756,"HEI",1779,"Christopher","Christop",2
19756,"HEI",1779,"Mary","Mary",1
19757,"HEI",1779,"James","James",2
19757,"HEI",1779,"Isabel","Isabella",1
19758,"HEI",1779,"George","George",2
19758,"HEI",1779,"Elizabeth","Elizabet",1
19759,"HEI",1780,"Thomas","Thomas",2
19759,"HEI",1780,"Elizabeth","Elizabet",1
19760,"HEI",1780,"Richard","Richard",2
19760,"HEI",1780,"Ann","Ann",1
19761,"HEI",1780,"George","George",2
19761,"HEI",1780,"Jane","Jane",1
19762,"HEI",1780,"Robert","Robert",2
19762,"HEI",1780,"Ann","Ann",1
19763,"HEI",1780,"William","William",2
19763,"HEI",1780,"Isabel","Isabella",1
19764,"HEI",1780,"Augustus","August",2
19764,"HEI",1780,"Ann","Ann",1
19765,"HEI",1780,"Ralph","Ralph",2
19765,"HEI",1780,"Flora","Florence",1
19766,"HEI",1780,"William","William",2
19766,"HEI",1780,"Ann","Ann",1
19767,"HEI",1781,"William","William",2
19767,"HEI",1781,"Ann","Ann",1
19768,"HEI",1781,"George","George",2
19768,"HEI",1781,"Elizabeth","Elizabet",1
19769,"HEI",1781,"George","George",2
19769,"HEI",1781,"Judith","Judy",1
19770,"HEI",1781,"John","John",2
19770,"HEI",1781,"Mary","Mary",1
19771,"HEI",1781,"Robert","Robert",2
19771,"HEI",1781,"Dorothy","Dorothy",1
19772,"HEI",1781,"John","John",2
19772,"HEI",1781,"Elizabeth","Elizabet",1
19773,"HEI",1781,"Ralph","Ralph",2
19773,"HEI",1781,"Elizabeth","Elizabet",1
19774,"HEI",1781,"Thomas","Thomas",2
19774,"HEI",1781,"Esther","Esther",1
19775,"HEI",1781,"Andrew","Andrew",2
19775,"HEI",1781,"Elizabeth","Elizabet",1
19776,"HEI",1782,"Joseph","Joseph",2
19776,"HEI",1782,"Mary","Mary",1
19777,"HEI",1782,"John","John",2
19777,"HEI",1782,"Ann","Ann",1
19778,"HEI",1782,"Thomas","Thomas",2
19778,"HEI",1782,"Jane","Jane",1
19779,"HEI",1782,"Thomas","Thomas",2
19779,"HEI",1782,"Mary","Mary",1
19780,"HEI",1782,"Cuthbert","Cuthbert",2
19780,"HEI",1782,"Margaret","Margaret",1
19781,"HEI",1782,"John","John",2
19781,"HEI",1782,"Sarah","Sarah",1
19782,"HEI",1782,"William","William",2
19782,"HEI",1782,"Eleanor","Ellen",1
19783,"HEI",1782,"Thomas","Thomas",2
19783,"HEI",1782,"Elizabeth","Elizabet",1
19784,"HEI",1783,"John","John",2
19784,"HEI",1783,"Alice","Alice",1
19785,"HEI",1783,"George","George",2
19785,"HEI",1783,"Jane","Jane",1
19786,"HEI",1783,"Thomas","Thomas",2
19786,"HEI",1783,"Ann","Ann",1
19787,"HEI",1783,"Thomas","Thomas",2
19787,"HEI",1783,"Mary","Mary",1
19788,"HEI",1783,"James","James",2
19788,"HEI",1783,"Jane","Jane",1
19789,"HEI",1783,"Henry","Henry",2
19789,"HEI",1783,"Mary","Mary",1
19790,"HEI",1784,"John","John",2
19790,"HEI",1784,"Isabella","Isabella",1
19791,"HEI",1784,"Richard","Richard",2
19791,"HEI",1784,"Alice","Alice",1
19792,"HEI",1784,"Thomas","Thomas",2
19792,"HEI",1784,"Elizabeth","Elizabet",1
19793,"HEI",1784,"William","William",2
19793,"HEI",1784,"Mary","Mary",1
19794,"HEI",1784,"Christopher","Christop",2
19794,"HEI",1784,"Elizabeth","Elizabet",1
19795,"HEI",1784,"John","John",2
19795,"HEI",1784,"Elizabeth","Elizabet",1
19796,"HEI",1784,"Thomas","Thomas",2
19796,"HEI",1784,"Elizabeth","Elizabet",1
19797,"HEI",1784,"Ralph","Ralph",2
19797,"HEI",1784,"Dorothy","Dorothy",1
19798,"HEI",1784,"John","John",2
19798,"HEI",1784,"Alice","Alice",1
19799,"HEI",1784,"William","William",2
19799,"HEI",1784,"Martha","Martha",1
19800,"HEI",1784,"John","John",2
19800,"HEI",1784,"Dorothy","Dorothy",1
19801,"HEI",1784,"Robert","Robert",2
19801,"HEI",1784,"Mary","Mary",1
19802,"HEI",1785,"Edward","Edward",2
19802,"HEI",1785,"Mary","Mary",1
19803,"HEI",1785,"Dennis","Dennis",2
19803,"HEI",1785,"Bridget","Bridget",1
19804,"HEI",1785,"Christopher","Christop",2
19804,"HEI",1785,"Ann","Ann",1
19805,"HEI",1785,"Charles","Charles",2
19805,"HEI",1785,"Mary","Mary",1
19806,"HEI",1785,"John","John",2
19806,"HEI",1785,"Margaret","Margaret",1
19807,"HEI",1785,"George","George",2
19807,"HEI",1785,"Elizabeth","Elizabet",1
19808,"HEI",1785,"John","John",2
19808,"HEI",1785,"Ann","Ann",1
19809,"HEI",1786,"Thomas","Thomas",2
19809,"HEI",1786,"Elizabeth","Elizabet",1
19810,"HEI",1786,"Thomas","Thomas",2
19810,"HEI",1786,"Dorothy","Dorothy",1
19811,"HEI",1786,"Thomas","Thomas",2
19811,"HEI",1786,"Ann","Ann",1
19812,"HEI",1786,"Robert","Robert",2
19812,"HEI",1786,"Jane","Jane",1
19813,"HEI",1786,"Robert","Robert",2
19813,"HEI",1786,"Jane","Jane",1
19814,"HEI",1786,"Ralph","Ralph",2
19814,"HEI",1786,"Catherine","Catherin",1
19815,"HEI",1787,"Richard","Richard",2
19815,"HEI",1787,"Elizabeth","Elizabet",1
19816,"HEI",1787,"Robert","Robert",2
19816,"HEI",1787,"Isabel","Isabella",1
19817,"HEI",1787,"John","John",2
19817,"HEI",1787,"Catherine","Catherin",1
19818,"HEI",1787,"Matthew","Matthew",2
19818,"HEI",1787,"Mary","Mary",1
19819,"HEI",1787,"Marmaduke","Marmaduk",2
19819,"HEI",1787,"Ann","Ann",1
19820,"HEI",1787,"Richard","Richard",2
19820,"HEI",1787,"Hannah","Hannah",1
19821,"HEI",1787,"Charles","Charles",2
19821,"HEI",1787,"Ann","Ann",1
19822,"HEI",1787,"Joseph","Joseph",2
19822,"HEI",1787,"Alice","Alice",1
19823,"HEI",1787,"Thomas","Thomas",2
19823,"HEI",1787,"Ann","Ann",1
19824,"HEI",1788,"Stephen","Stephen",2
19824,"HEI",1788,"Hannah","Hannah",1
19825,"HEI",1788,"Anthony","Anthony",2
19825,"HEI",1788,"Jane","Jane",1
19826,"HEI",1788,"Robert","Robert",2
19826,"HEI",1788,"Ann","Ann",1
19827,"HEI",1788,"George","George",2
19827,"HEI",1788,"Jane","Jane",1
19828,"HEI",1788,"George","George",2
19828,"HEI",1788,"Kezia","Kesiah",1
19829,"HEI",1788,"John","John",2
19829,"HEI",1788,"Margaret","Margaret",1
19830,"HEI",1788,"Ralph","Ralph",2
19830,"HEI",1788,"Elizabeth","Elizabet",1
19831,"HEI",1789,"William","William",2
